building_id,year,meter,total_meter_reading
Bull_education_Dan,2016,chilledwater,16957666.0783
Bull_education_Dan,2016,electricity,1527134.0
Bull_education_Dan,2016,steam,687421.8909
Bull_education_Dan,2017,chilledwater,15349265.7223
Bull_education_Dan,2017,electricity,1519902.0
Bull_education_Dan,2017,steam,645059.4602
Bull_education_Dania,2016,chilledwater,3895206.3836
Bull_education_Dania,2016,electricity,371118.0
Bull_education_Dania,2016,steam,82775.5987
Bull_education_Dania,2017,chilledwater,4184263.0776
Bull_education_Dania,2017,electricity,337843.0
Bull_education_Dania,2017,steam,98133.1174
Bull_education_Delia,2016,chilledwater,45033610.0032
Bull_education_Delia,2016,electricity,2831013.5
Bull_education_Delia,2016,steam,1138381.8134
Bull_education_Delia,2017,chilledwater,102449623.2285
Bull_education_Delia,2017,electricity,7460940.0
Bull_education_Delia,2017,steam,2651095.7527
Bull_education_Dora,2016,chilledwater,7841438.4758
Bull_education_Dora,2016,electricity,939747.0
Bull_education_Dora,2016,steam,182183.238
Bull_education_Dora,2017,chilledwater,7958696.5529
Bull_education_Dora,2017,electricity,1031030.0
Bull_education_Dora,2017,steam,153430.6104
Bull_education_Dottie,2016,chilledwater,111816670.4893
Bull_education_Dottie,2016,electricity,12281257.0
Bull_education_Dottie,2016,steam,2738493.1973
Bull_education_Dottie,2017,chilledwater,109153970.5473
Bull_education_Dottie,2017,electricity,11021393.0
Bull_education_Dottie,2017,steam,2679033.0057
Bull_education_Elva,2016,chilledwater,4663575.8795
Bull_education_Elva,2016,electricity,516027.5
Bull_education_Elva,2016,steam,117775.6442
Bull_education_Elva,2017,chilledwater,4676441.0594
Bull_education_Elva,2017,electricity,502521.0
Bull_education_Elva,2017,steam,119404.4788
Bull_education_Fabiola,2016,chilledwater,9854551.2743
Bull_education_Fabiola,2016,electricity,1590333.5
Bull_education_Fabiola,2016,steam,101627.3789
Bull_education_Fabiola,2017,chilledwater,8902897.9406
Bull_education_Fabiola,2017,electricity,1616382.5
Bull_education_Fabiola,2017,steam,97776.5973
Bull_education_Geneva,2016,chilledwater,2904634.587
Bull_education_Geneva,2016,electricity,253676.5
Bull_education_Geneva,2017,chilledwater,3113224.4341
Bull_education_Geneva,2017,electricity,270698.5
Bull_education_Genie,2016,chilledwater,11417463.4844
Bull_education_Genie,2016,electricity,1077931.5
Bull_education_Genie,2016,steam,129270.811
Bull_education_Genie,2017,chilledwater,11225020.6149
Bull_education_Genie,2017,electricity,1074926.0
Bull_education_Genie,2017,steam,96426.9731
Bull_education_Gregory,2016,chilledwater,5726812.6375
Bull_education_Gregory,2016,electricity,627627.0
Bull_education_Gregory,2016,steam,314488.1963
Bull_education_Gregory,2017,chilledwater,5934285.9254
Bull_education_Gregory,2017,electricity,627204.5
Bull_education_Gregory,2017,steam,83326.6652
Bull_education_Hayley,2016,chilledwater,11111684.7321
Bull_education_Hayley,2016,electricity,1434890.5
Bull_education_Hayley,2016,steam,210549.599
Bull_education_Hayley,2017,chilledwater,11494418.8546
Bull_education_Hayley,2017,electricity,1484546.5
Bull_education_Hayley,2017,steam,186650.5152
Bull_education_Jae,2016,chilledwater,24603342.1724
Bull_education_Jae,2016,electricity,4636885.0
Bull_education_Jae,2016,steam,362286.6784
Bull_education_Jae,2017,chilledwater,24964965.5942
Bull_education_Jae,2017,electricity,4519827.0
Bull_education_Jae,2017,steam,357898.7122
Bull_education_Jeffery,2016,electricity,4079028.5
Bull_education_Jeffery,2017,electricity,4952050.0
Bull_education_Joseph,2016,chilledwater,11065049.6856
Bull_education_Joseph,2016,electricity,1042798.94
Bull_education_Joseph,2016,steam,311885.3753
Bull_education_Joseph,2017,chilledwater,12298186.6117
Bull_education_Joseph,2017,electricity,1028785.78
Bull_education_Joseph,2017,steam,278297.6956
Bull_education_Juan,2016,chilledwater,19794867.1304
Bull_education_Juan,2016,electricity,1800435.0
Bull_education_Juan,2016,steam,439486.8203
Bull_education_Juan,2017,chilledwater,23778645.8932
Bull_education_Juan,2017,electricity,1967177.5
Bull_education_Juan,2017,steam,335875.1282
Bull_education_Kendra,2016,chilledwater,33409136.9326
Bull_education_Kendra,2016,electricity,3975418.0
Bull_education_Kendra,2016,steam,520893.9496
Bull_education_Kendra,2017,chilledwater,34559139.9435
Bull_education_Kendra,2017,electricity,4077396.0
Bull_education_Kendra,2017,steam,665612.0111
Bull_education_Krista,2016,chilledwater,20558065.3947
Bull_education_Krista,2016,electricity,2617029.0
Bull_education_Krista,2016,steam,521713.9803
Bull_education_Krista,2017,chilledwater,19674869.2833
Bull_education_Krista,2017,electricity,2327956.5
Bull_education_Krista,2017,steam,423424.5518
Bull_education_Kristal,2016,chilledwater,33622764.9553
Bull_education_Kristal,2016,electricity,3521411.5
Bull_education_Kristal,2016,steam,941512.9983
Bull_education_Kristal,2017,chilledwater,31009938.4249
Bull_education_Kristal,2017,electricity,3503567.0
Bull_education_Kristal,2017,steam,808838.8874
Bull_education_Lenny,2016,chilledwater,2584764.4919
Bull_education_Lenny,2016,electricity,309073.5
Bull_education_Lenny,2016,steam,99568.9339
Bull_education_Lenny,2017,chilledwater,2834277.6402
Bull_education_Lenny,2017,electricity,305486.0
Bull_education_Lenny,2017,steam,133142.0581
Bull_education_Linnie,2016,chilledwater,16125048.4375
Bull_education_Linnie,2016,electricity,1706819.5
Bull_education_Linnie,2016,steam,249569.7439
Bull_education_Linnie,2017,chilledwater,16202262.3889
Bull_education_Linnie,2017,electricity,1654276.0
Bull_education_Linnie,2017,steam,237507.197
Bull_education_Luke,2016,chilledwater,22674646.5933
Bull_education_Luke,2016,electricity,2636706.0
Bull_education_Luke,2016,steam,718793.9312
Bull_education_Luke,2017,chilledwater,22938800.3819
Bull_education_Luke,2017,electricity,2534195.0
Bull_education_Luke,2017,steam,753456.9117
Bull_education_Lydia,2016,chilledwater,8746799.3154
Bull_education_Lydia,2016,electricity,771959.0
Bull_education_Lydia,2016,steam,188890.0753
Bull_education_Lydia,2017,chilledwater,7813556.3467
Bull_education_Lydia,2017,electricity,987572.0
Bull_education_Lydia,2017,steam,157889.4865
Bull_education_Lyn,2016,chilledwater,1225951.8203
Bull_education_Lyn,2016,electricity,214477.5
Bull_education_Lyn,2016,steam,33966.6874
Bull_education_Lyn,2017,chilledwater,1218399.7281
Bull_education_Lyn,2017,electricity,223140.0
Bull_education_Lyn,2017,steam,30989.416
Bull_education_Magaret,2016,chilledwater,7221298.569
Bull_education_Magaret,2016,electricity,593631.5
Bull_education_Magaret,2016,steam,181724.78770000002
Bull_education_Magaret,2017,chilledwater,6596208.9526
Bull_education_Magaret,2017,electricity,641459.5
Bull_education_Magaret,2017,steam,126740.5703
Bull_education_Mario,2016,chilledwater,6947090.7875
Bull_education_Mario,2016,electricity,903004.5
Bull_education_Mario,2016,steam,243435.2841
Bull_education_Mario,2017,chilledwater,5736309.1143
Bull_education_Mario,2017,electricity,885733.0
Bull_education_Mario,2017,steam,199493.0325
Bull_education_Matilda,2016,chilledwater,10701784.3392
Bull_education_Matilda,2016,electricity,754483.5
Bull_education_Matilda,2016,steam,303642.4069
Bull_education_Matilda,2017,chilledwater,8432027.1346
Bull_education_Matilda,2017,electricity,773711.0
Bull_education_Matilda,2017,steam,195549.6856
Bull_education_Mervin,2016,chilledwater,14691886.2902
Bull_education_Mervin,2016,electricity,1629251.5
Bull_education_Mervin,2016,steam,742874.8061
Bull_education_Mervin,2017,chilledwater,12376742.8343
Bull_education_Mervin,2017,electricity,1588268.5
Bull_education_Mervin,2017,steam,799974.0518
Bull_education_Miquel,2016,chilledwater,16042919.1502
Bull_education_Miquel,2016,electricity,2244553.0
Bull_education_Miquel,2016,steam,219457.1551
Bull_education_Miquel,2017,chilledwater,16151278.6673
Bull_education_Miquel,2017,electricity,2198373.5
Bull_education_Miquel,2017,steam,292857.5632
Bull_education_Miranda,2016,chilledwater,2770221.0295
Bull_education_Miranda,2016,electricity,1473544.0
Bull_education_Miranda,2016,steam,528676.7575
Bull_education_Miranda,2017,chilledwater,2236164.4571
Bull_education_Miranda,2017,electricity,1404111.0
Bull_education_Miranda,2017,steam,643109.272
Bull_education_Myra,2016,chilledwater,5281575.0207
Bull_education_Myra,2016,electricity,413380.0
Bull_education_Myra,2016,steam,16398.607
Bull_education_Myra,2017,chilledwater,4219410.2008
Bull_education_Myra,2017,electricity,416539.5
Bull_education_Myra,2017,steam,13788.7397
Bull_education_Nichole,2016,chilledwater,13022849.0526
Bull_education_Nichole,2016,electricity,1680837.0
Bull_education_Nichole,2016,steam,202177.258
Bull_education_Nichole,2017,chilledwater,12123500.7083
Bull_education_Nichole,2017,electricity,1763799.5
Bull_education_Nichole,2017,steam,147646.0499
Bull_education_Nina,2016,chilledwater,22404404.3725
Bull_education_Nina,2016,electricity,2110769.5
Bull_education_Nina,2016,steam,400282.3283
Bull_education_Nina,2017,chilledwater,21406477.8131
Bull_education_Nina,2017,electricity,2204012.5
Bull_education_Nina,2017,steam,394582.6912
Bull_education_Nolan,2016,electricity,570642.0
Bull_education_Nolan,2017,electricity,580433.0
Bull_education_Olive,2016,chilledwater,3883596.0805
Bull_education_Olive,2016,electricity,510990.0
Bull_education_Olive,2016,steam,105516.3184
Bull_education_Olive,2017,chilledwater,3900891.9404
Bull_education_Olive,2017,electricity,650343.5
Bull_education_Olive,2017,steam,74249.3215
Bull_education_Pablo,2016,chilledwater,2948197.856
Bull_education_Pablo,2016,electricity,315804.5
Bull_education_Pablo,2016,steam,76189.252
Bull_education_Pablo,2017,chilledwater,3006827.7455
Bull_education_Pablo,2017,electricity,343272.5
Bull_education_Pablo,2017,steam,73075.7033
Bull_education_Pamela,2016,chilledwater,12056548.3592
Bull_education_Pamela,2016,electricity,1499065.0
Bull_education_Pamela,2016,steam,289228.0413
Bull_education_Pamela,2017,chilledwater,13233875.6679
Bull_education_Pamela,2017,electricity,1570101.0
Bull_education_Pamela,2017,steam,338804.347
Bull_education_Patrina,2016,chilledwater,2833387.7487
Bull_education_Patrina,2016,electricity,153326.5
Bull_education_Patrina,2016,steam,121603.1511
Bull_education_Patrina,2017,chilledwater,2776033.8452
Bull_education_Patrina,2017,electricity,162392.5
Bull_education_Patrina,2017,steam,108073.165
Bull_education_Racheal,2016,chilledwater,35660454.7941
Bull_education_Racheal,2016,electricity,5060408.5
Bull_education_Racheal,2016,steam,702464.3099
Bull_education_Racheal,2017,chilledwater,35667641.7994
Bull_education_Racheal,2017,electricity,5005272.5
Bull_education_Racheal,2017,steam,783629.0864
Bull_education_Reina,2016,chilledwater,8720439.1449
Bull_education_Reina,2016,electricity,638703.0
Bull_education_Reina,2016,steam,296971.5126
Bull_education_Reina,2017,chilledwater,8198136.8184
Bull_education_Reina,2017,electricity,741753.5
Bull_education_Reina,2017,steam,249183.663
Bull_education_Reynaldo,2016,chilledwater,2716080.3714
Bull_education_Reynaldo,2016,electricity,263182.5
Bull_education_Reynaldo,2016,steam,8285.9791
Bull_education_Reynaldo,2017,chilledwater,2719977.2816
Bull_education_Reynaldo,2017,electricity,296036.5
Bull_education_Reynaldo,2017,steam,8685.9561
Bull_education_Roland,2016,chilledwater,17120390.4052
Bull_education_Roland,2016,electricity,1970829.5
Bull_education_Roland,2016,steam,193718.9181
Bull_education_Roland,2017,chilledwater,16468594.359
Bull_education_Roland,2017,electricity,2049767.5
Bull_education_Roland,2017,steam,185063.4075
Bull_education_Roseann,2016,chilledwater,24952552.0257
Bull_education_Roseann,2016,electricity,2125634.0
Bull_education_Roseann,2016,steam,978608.5601
Bull_education_Roseann,2017,chilledwater,21757935.104
Bull_education_Roseann,2017,electricity,2178507.5
Bull_education_Roseann,2017,steam,930667.6593
Bull_education_Sebastian,2016,chilledwater,4447919.249
Bull_education_Sebastian,2016,electricity,329108.0
Bull_education_Sebastian,2016,steam,86788.5875
Bull_education_Sebastian,2017,chilledwater,4118643.2866
Bull_education_Sebastian,2017,electricity,333439.0
Bull_education_Sebastian,2017,steam,100045.0973
Bull_education_Shona,2016,electricity,1615364.5
Bull_education_Shona,2017,electricity,1647762.0
Bull_education_Stewart,2016,chilledwater,8127672.8906
Bull_education_Stewart,2016,electricity,1121791.0
Bull_education_Stewart,2016,steam,104115.4351
Bull_education_Stewart,2017,chilledwater,9250415.6775
Bull_education_Stewart,2017,electricity,1048234.0
Bull_education_Stewart,2017,steam,126467.4898
Bull_education_Summer,2016,electricity,265345.0
Bull_education_Summer,2017,electricity,269665.0
Bull_education_Tracey,2016,chilledwater,12041137.5427
Bull_education_Tracey,2016,electricity,1628502.0
Bull_education_Tracey,2016,steam,805096.4243
Bull_education_Tracey,2017,chilledwater,13029722.5705
Bull_education_Tracey,2017,electricity,1634577.0
Bull_education_Tracey,2017,steam,578641.004
Bull_education_Venita,2016,chilledwater,2375431.9375
Bull_education_Venita,2016,electricity,328984.0
Bull_education_Venita,2016,steam,32465.6246
Bull_education_Venita,2017,chilledwater,2421983.8161
Bull_education_Venita,2017,electricity,328723.0
Bull_education_Venita,2017,steam,24776.2011
Bull_education_Violeta,2016,chilledwater,7350937.3127
Bull_education_Violeta,2016,electricity,1479149.0
Bull_education_Violeta,2016,steam,216792.4939
Bull_education_Violeta,2017,chilledwater,8550091.2218
Bull_education_Violeta,2017,electricity,872711.5
Bull_education_Violeta,2017,steam,224075.863
Bull_lodging_Abby,2016,electricity,115233.25
Bull_lodging_Abby,2017,electricity,114264.0
Bull_lodging_Allen,2016,electricity,83202.9599
Bull_lodging_Allen,2017,electricity,78277.44
Bull_lodging_Anibal,2016,chilledwater,6681753.9029
Bull_lodging_Anibal,2016,electricity,211572.5
Bull_lodging_Anibal,2016,steam,87554.5742
Bull_lodging_Anibal,2017,chilledwater,814782.769
Bull_lodging_Anibal,2017,electricity,165279.0
Bull_lodging_Anibal,2017,steam,36857.4012
Bull_lodging_Caren,2016,chilledwater,12121848.8784
Bull_lodging_Caren,2016,electricity,1350896.5
Bull_lodging_Caren,2016,steam,336925.8893
Bull_lodging_Caren,2017,chilledwater,10748601.0856
Bull_lodging_Caren,2017,electricity,1098577.5
Bull_lodging_Caren,2017,steam,331464.4066
Bull_lodging_Carie,2016,chilledwater,4111166.5103
Bull_lodging_Carie,2016,electricity,470631.5
Bull_lodging_Carie,2016,steam,150893.5066
Bull_lodging_Carie,2017,chilledwater,3935637.2688
Bull_lodging_Carie,2017,electricity,479841.5
Bull_lodging_Carie,2017,steam,101451.6383
Bull_lodging_Charlotte,2016,electricity,97569.5999
Bull_lodging_Charlotte,2017,electricity,85609.56
Bull_lodging_Danielle,2016,chilledwater,3538715.4847
Bull_lodging_Danielle,2016,electricity,253835.0
Bull_lodging_Danielle,2016,steam,120955.3219
Bull_lodging_Danielle,2017,chilledwater,1853093.1668
Bull_lodging_Danielle,2017,electricity,200944.5
Bull_lodging_Danielle,2017,steam,85497.8759
Bull_lodging_Dave,2016,chilledwater,30026596.6719
Bull_lodging_Dave,2016,electricity,2808330.0
Bull_lodging_Dave,2016,steam,496559.5254
Bull_lodging_Dave,2017,chilledwater,32909986.1805
Bull_lodging_Dave,2017,electricity,2835768.5
Bull_lodging_Dave,2017,steam,744604.6408
Bull_lodging_Elena,2016,electricity,57131.25
Bull_lodging_Elena,2017,electricity,53778.5
Bull_lodging_Graciela,2016,electricity,108087.75
Bull_lodging_Graciela,2017,electricity,99002.0
Bull_lodging_Hugo,2016,chilledwater,6528825.0227
Bull_lodging_Hugo,2016,electricity,621877.5
Bull_lodging_Hugo,2016,steam,193832.4374
Bull_lodging_Hugo,2017,chilledwater,6909680.184
Bull_lodging_Hugo,2017,electricity,623567.0
Bull_lodging_Hugo,2017,steam,216990.0753
Bull_lodging_Jeremiah,2016,chilledwater,7612795.8999
Bull_lodging_Jeremiah,2016,electricity,496651.5
Bull_lodging_Jeremiah,2016,steam,320532.486
Bull_lodging_Jeremiah,2017,chilledwater,7796448.2254
Bull_lodging_Jeremiah,2017,electricity,521913.5
Bull_lodging_Jeremiah,2017,steam,285653.6956
Bull_lodging_Leonard,2016,chilledwater,3202257.0334
Bull_lodging_Leonard,2016,electricity,289586.0
Bull_lodging_Leonard,2016,steam,31656.846700000002
Bull_lodging_Leonard,2017,chilledwater,3403846.1896
Bull_lodging_Leonard,2017,electricity,301970.0
Bull_lodging_Leonard,2017,steam,43891.5049
Bull_lodging_Lettie,2016,chilledwater,2268357.5987
Bull_lodging_Lettie,2016,electricity,294610.0
Bull_lodging_Lettie,2016,steam,91137.6637
Bull_lodging_Lettie,2017,chilledwater,2294771.5068
Bull_lodging_Lettie,2017,electricity,297678.0
Bull_lodging_Lettie,2017,steam,87358.5689
Bull_lodging_Melissa,2016,chilledwater,20873344.6447
Bull_lodging_Melissa,2016,electricity,2111235.0
Bull_lodging_Melissa,2016,steam,502077.7784
Bull_lodging_Melissa,2017,chilledwater,21123577.2289
Bull_lodging_Melissa,2017,electricity,2228392.5
Bull_lodging_Melissa,2017,steam,528441.5289
Bull_lodging_Perry,2016,chilledwater,4506905.6675
Bull_lodging_Perry,2016,electricity,455668.0
Bull_lodging_Perry,2016,steam,140261.8501
Bull_lodging_Perry,2017,chilledwater,4423977.1897
Bull_lodging_Perry,2017,electricity,457299.5
Bull_lodging_Perry,2017,steam,136332.4172
Bull_lodging_Terence,2016,chilledwater,3377421.3224
Bull_lodging_Terence,2016,electricity,216500.0
Bull_lodging_Terence,2016,steam,101042.7934
Bull_lodging_Terence,2017,chilledwater,2504042.8462
Bull_lodging_Terence,2017,electricity,200770.5
Bull_lodging_Terence,2017,steam,113992.4018
Bull_lodging_Travis,2016,chilledwater,66053973.0749
Bull_lodging_Travis,2016,electricity,7378780.5
Bull_lodging_Travis,2016,steam,2031159.9433
Bull_lodging_Travis,2017,chilledwater,69975313.6645
Bull_lodging_Travis,2017,electricity,7065379.0
Bull_lodging_Travis,2017,steam,1685618.1022
Bull_lodging_Xavier,2016,electricity,79401.24
Bull_lodging_Xavier,2017,electricity,81638.04
Bull_office_Anne,2016,chilledwater,2728280.2653
Bull_office_Anne,2016,electricity,180865.5
Bull_office_Anne,2017,chilledwater,2792977.4444
Bull_office_Anne,2017,electricity,176079.5
Bull_office_Chantel,2016,chilledwater,10020096.8026
