building_id,year,meter,total_meter_reading,site_id,sqm,primaryspaceusage,yearbuilt,region,country,Avg_AirTemp_Annual,Total_HDD_Annual,Total_CDD_Annual,Count_Heating_Days_Annual,Count_Cooling_Days_Annual
Bear_science_Eleanor,2017,electricity,329546.909,Bear,3081.3,Technology/science,1963.0,"Berkeley, California",United States of America,14.965894,516.45306,8.72917,160,4
Bear_utility_Sidney,2016,electricity,460827.3431,Bear,2176.9,Utility,1999.0,"Berkeley, California",United States of America,15.237956,388.2165,0.024999619,146,1
Bear_utility_Sidney,2017,electricity,452095.7377,Bear,2176.9,Utility,1999.0,"Berkeley, California",United States of America,14.965894,516.45306,8.72917,160,4
Bobcat_assembly_Adam,2016,chilledwater,74.3866,Bobcat,2053.2,Entertainment/public assembly,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_assembly_Adam,2016,electricity,630540.8411,Bobcat,2053.2,Entertainment/public assembly,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_assembly_Adam,2016,water,273206279.9953,Bobcat,2053.2,Entertainment/public assembly,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_assembly_Adam,2017,chilledwater,0.0,Bobcat,2053.2,Entertainment/public assembly,,,,11.485664,2419.551,193.47684,235,68
Bobcat_assembly_Adam,2017,electricity,445507.8793,Bobcat,2053.2,Entertainment/public assembly,,,,11.485664,2419.551,193.47684,235,68
Bobcat_assembly_Adam,2017,water,24192283.2583,Bobcat,2053.2,Entertainment/public assembly,,,,11.485664,2419.551,193.47684,235,68
Bobcat_assembly_Billy,2016,chilledwater,0.0,Bobcat,19859.1,Entertainment/public assembly,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_assembly_Billy,2016,electricity,1183031.1132,Bobcat,19859.1,Entertainment/public assembly,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_assembly_Billy,2016,hotwater,35513955.2657,Bobcat,19859.1,Entertainment/public assembly,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_assembly_Billy,2016,water,688184.5388,Bobcat,19859.1,Entertainment/public assembly,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_assembly_Billy,2017,chilledwater,89901.5449,Bobcat,19859.1,Entertainment/public assembly,,,,11.485664,2419.551,193.47684,235,68
Bobcat_assembly_Billy,2017,electricity,868133.4488,Bobcat,19859.1,Entertainment/public assembly,,,,11.485664,2419.551,193.47684,235,68
Bobcat_assembly_Billy,2017,hotwater,35738699.5784,Bobcat,19859.1,Entertainment/public assembly,,,,11.485664,2419.551,193.47684,235,68
Bobcat_assembly_Billy,2017,water,565160.5448,Bobcat,19859.1,Entertainment/public assembly,,,,11.485664,2419.551,193.47684,235,68
Bobcat_assembly_Camilla,2016,chilledwater,51.032,Bobcat,3696.4,Entertainment/public assembly,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_assembly_Camilla,2016,electricity,180226.4129,Bobcat,3696.4,Entertainment/public assembly,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_assembly_Camilla,2016,hotwater,1886.2077,Bobcat,3696.4,Entertainment/public assembly,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_assembly_Camilla,2016,water,9020635.197,Bobcat,3696.4,Entertainment/public assembly,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_assembly_Camilla,2017,chilledwater,0.0,Bobcat,3696.4,Entertainment/public assembly,,,,11.485664,2419.551,193.47684,235,68
Bobcat_assembly_Camilla,2017,electricity,120892.6664,Bobcat,3696.4,Entertainment/public assembly,,,,11.485664,2419.551,193.47684,235,68
Bobcat_assembly_Camilla,2017,hotwater,0.0,Bobcat,3696.4,Entertainment/public assembly,,,,11.485664,2419.551,193.47684,235,68
Bobcat_assembly_Camilla,2017,water,24420951.7589,Bobcat,3696.4,Entertainment/public assembly,,,,11.485664,2419.551,193.47684,235,68
Bobcat_assembly_Franklin,2016,electricity,1409981.0061,Bobcat,15047.4,Entertainment/public assembly,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_assembly_Franklin,2016,gas,373103.6288,Bobcat,15047.4,Entertainment/public assembly,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_assembly_Franklin,2016,water,5849224.0621,Bobcat,15047.4,Entertainment/public assembly,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_assembly_Franklin,2017,electricity,1143662.1391,Bobcat,15047.4,Entertainment/public assembly,,,,11.485664,2419.551,193.47684,235,68
Bobcat_assembly_Franklin,2017,gas,300292.1584,Bobcat,15047.4,Entertainment/public assembly,,,,11.485664,2419.551,193.47684,235,68
Bobcat_assembly_Franklin,2017,water,4915354.0976,Bobcat,15047.4,Entertainment/public assembly,,,,11.485664,2419.551,193.47684,235,68
Bobcat_education_Alissa,2016,chilledwater,29336.4807,Bobcat,11254.8,Education,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_education_Alissa,2016,electricity,542486.3719,Bobcat,11254.8,Education,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_education_Alissa,2016,gas,17870649.8669,Bobcat,11254.8,Education,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_education_Alissa,2016,hotwater,530398.2195,Bobcat,11254.8,Education,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_education_Alissa,2016,solar,447234.2304,Bobcat,11254.8,Education,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_education_Alissa,2017,chilledwater,34544.9842,Bobcat,11254.8,Education,,,,11.485664,2419.551,193.47684,235,68
Bobcat_education_Alissa,2017,electricity,454920.3028,Bobcat,11254.8,Education,,,,11.485664,2419.551,193.47684,235,68
Bobcat_education_Alissa,2017,gas,16192.4976,Bobcat,11254.8,Education,,,,11.485664,2419.551,193.47684,235,68
Bobcat_education_Alissa,2017,hotwater,289230.2411,Bobcat,11254.8,Education,,,,11.485664,2419.551,193.47684,235,68
Bobcat_education_Alissa,2017,solar,752877.309,Bobcat,11254.8,Education,,,,11.485664,2419.551,193.47684,235,68
Bobcat_education_Angela,2016,chilledwater,190138.8612,Bobcat,8802.7,Education,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_education_Angela,2016,electricity,742327.1293,Bobcat,8802.7,Education,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_education_Angela,2016,hotwater,72.3337,Bobcat,8802.7,Education,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_education_Angela,2016,water,154508.0126,Bobcat,8802.7,Education,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_education_Angela,2017,chilledwater,291143.319,Bobcat,8802.7,Education,,,,11.485664,2419.551,193.47684,235,68
Bobcat_education_Angela,2017,electricity,664394.5848,Bobcat,8802.7,Education,,,,11.485664,2419.551,193.47684,235,68
Bobcat_education_Angela,2017,hotwater,95.812,Bobcat,8802.7,Education,,,,11.485664,2419.551,193.47684,235,68
Bobcat_education_Angela,2017,water,73554.3365,Bobcat,8802.7,Education,,,,11.485664,2419.551,193.47684,235,68
Bobcat_education_Barbra,2017,electricity,7602.700000000001,Bobcat,2538.0,Education,,,,11.485664,2419.551,193.47684,235,68
Bobcat_education_Coleman,2016,electricity,1061467.071,Bobcat,10551.9,Education,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_education_Coleman,2016,solar,25845.3916,Bobcat,10551.9,Education,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_education_Coleman,2016,water,19859887.3115,Bobcat,10551.9,Education,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_education_Coleman,2017,electricity,906152.1144,Bobcat,10551.9,Education,,,,11.485664,2419.551,193.47684,235,68
Bobcat_education_Coleman,2017,solar,20546.4705,Bobcat,10551.9,Education,,,,11.485664,2419.551,193.47684,235,68
Bobcat_education_Coleman,2017,water,14305064.8941,Bobcat,10551.9,Education,,,,11.485664,2419.551,193.47684,235,68
Bobcat_education_Dylan,2016,chilledwater,0.0098,Bobcat,17358.0,Education,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_education_Dylan,2016,electricity,1073151.6147,Bobcat,17358.0,Education,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_education_Dylan,2016,hotwater,3864268.2046,Bobcat,17358.0,Education,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_education_Dylan,2016,solar,44781.5294,Bobcat,17358.0,Education,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_education_Dylan,2016,water,3159140.1051,Bobcat,17358.0,Education,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_education_Dylan,2017,chilledwater,98.5387,Bobcat,17358.0,Education,,,,11.485664,2419.551,193.47684,235,68
Bobcat_education_Dylan,2017,electricity,954993.6255,Bobcat,17358.0,Education,,,,11.485664,2419.551,193.47684,235,68
Bobcat_education_Dylan,2017,hotwater,2391019.9795,Bobcat,17358.0,Education,,,,11.485664,2419.551,193.47684,235,68
Bobcat_education_Dylan,2017,solar,42375.4511,Bobcat,17358.0,Education,,,,11.485664,2419.551,193.47684,235,68
Bobcat_education_Dylan,2017,water,19087307.8433,Bobcat,17358.0,Education,,,,11.485664,2419.551,193.47684,235,68
Bobcat_education_Emile,2016,chilledwater,0.0,Bobcat,5003.3,Education,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_education_Emile,2016,electricity,36593.0344,Bobcat,5003.3,Education,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_education_Emile,2016,hotwater,37552.6142,Bobcat,5003.3,Education,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_education_Emile,2016,water,152249.169,Bobcat,5003.3,Education,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_education_Emile,2017,chilledwater,5874.9001,Bobcat,5003.3,Education,,,,11.485664,2419.551,193.47684,235,68
Bobcat_education_Emile,2017,electricity,1703.9569,Bobcat,5003.3,Education,,,,11.485664,2419.551,193.47684,235,68
Bobcat_education_Emile,2017,hotwater,0.0,Bobcat,5003.3,Education,,,,11.485664,2419.551,193.47684,235,68
Bobcat_education_Emile,2017,water,83657.5356,Bobcat,5003.3,Education,,,,11.485664,2419.551,193.47684,235,68
Bobcat_education_Hollis,2016,electricity,1350740.8006,Bobcat,8173.2,Education,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_education_Hollis,2017,electricity,923157.1512,Bobcat,8173.2,Education,,,,11.485664,2419.551,193.47684,235,68
Bobcat_education_Jayne,2016,chilledwater,0.161,Bobcat,6259.5,Education,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_education_Jayne,2016,electricity,549434.7739,Bobcat,6259.5,Education,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_education_Jayne,2017,chilledwater,0.0035,Bobcat,6259.5,Education,,,,11.485664,2419.551,193.47684,235,68
Bobcat_education_Jayne,2017,electricity,375205.4568,Bobcat,6259.5,Education,,,,11.485664,2419.551,193.47684,235,68
Bobcat_education_Karin,2016,chilledwater,0.0,Bobcat,6052.1,Education,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_education_Karin,2016,electricity,261363.5323,Bobcat,6052.1,Education,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_education_Karin,2016,hotwater,197532.33,Bobcat,6052.1,Education,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_education_Karin,2016,water,0.0,Bobcat,6052.1,Education,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_education_Karin,2017,chilledwater,3490.1324,Bobcat,6052.1,Education,,,,11.485664,2419.551,193.47684,235,68
Bobcat_education_Karin,2017,electricity,81202.3096,Bobcat,6052.1,Education,,,,11.485664,2419.551,193.47684,235,68
Bobcat_education_Karin,2017,hotwater,40011.6731,Bobcat,6052.1,Education,,,,11.485664,2419.551,193.47684,235,68
Bobcat_education_Karin,2017,water,0.0,Bobcat,6052.1,Education,,,,11.485664,2419.551,193.47684,235,68
Bobcat_education_Marisha,2016,chilledwater,0.0,Bobcat,6913.8,Education,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_education_Marisha,2016,electricity,566513.1671,Bobcat,6913.8,Education,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_education_Marisha,2016,hotwater,14355.8124,Bobcat,6913.8,Education,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_education_Marisha,2016,water,732363.5659,Bobcat,6913.8,Education,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_education_Marisha,2017,chilledwater,23753.0588,Bobcat,6913.8,Education,,,,11.485664,2419.551,193.47684,235,68
Bobcat_education_Marisha,2017,electricity,322533.7701,Bobcat,6913.8,Education,,,,11.485664,2419.551,193.47684,235,68
Bobcat_education_Marisha,2017,hotwater,7397.2111,Bobcat,6913.8,Education,,,,11.485664,2419.551,193.47684,235,68
Bobcat_education_Marisha,2017,water,413026.1752,Bobcat,6913.8,Education,,,,11.485664,2419.551,193.47684,235,68
Bobcat_education_Miki,2016,chilledwater,141637.8453,Bobcat,16116.7,Education,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_education_Miki,2016,electricity,668281.6693,Bobcat,16116.7,Education,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_education_Miki,2016,hotwater,1243995.137,Bobcat,16116.7,Education,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_education_Miki,2016,water,0.0,Bobcat,16116.7,Education,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_education_Miki,2017,chilledwater,122058.949,Bobcat,16116.7,Education,,,,11.485664,2419.551,193.47684,235,68
Bobcat_education_Miki,2017,electricity,155568.6001,Bobcat,16116.7,Education,,,,11.485664,2419.551,193.47684,235,68
Bobcat_education_Miki,2017,hotwater,701368.0742,Bobcat,16116.7,Education,,,,11.485664,2419.551,193.47684,235,68
Bobcat_education_Miki,2017,water,0.0,Bobcat,16116.7,Education,,,,11.485664,2419.551,193.47684,235,68
Bobcat_education_Monte,2016,chilledwater,0.0,Bobcat,2147.2,Education,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_education_Monte,2016,electricity,141010.1382,Bobcat,2147.2,Education,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_education_Monte,2016,hotwater,54071.7432,Bobcat,2147.2,Education,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_education_Monte,2016,water,383081.9388,Bobcat,2147.2,Education,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_education_Monte,2017,chilledwater,2643.6991,Bobcat,2147.2,Education,,,,11.485664,2419.551,193.47684,235,68
Bobcat_education_Monte,2017,electricity,136550.739,Bobcat,2147.2,Education,,,,11.485664,2419.551,193.47684,235,68
Bobcat_education_Monte,2017,hotwater,49799.4933,Bobcat,2147.2,Education,,,,11.485664,2419.551,193.47684,235,68
Bobcat_education_Monte,2017,water,341064.7917,Bobcat,2147.2,Education,,,,11.485664,2419.551,193.47684,235,68
Bobcat_education_Rafael,2016,gas,33299.1693,Bobcat,1314.9,Education,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_education_Rafael,2017,gas,30335.3149,Bobcat,1314.9,Education,,,,11.485664,2419.551,193.47684,235,68
Bobcat_education_Rodrick,2016,electricity,241764.6174,Bobcat,11088.0,Education,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_education_Rodrick,2016,hotwater,22071.1838,Bobcat,11088.0,Education,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_education_Rodrick,2016,water,0.0,Bobcat,11088.0,Education,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_education_Rodrick,2017,hotwater,7407.9472,Bobcat,11088.0,Education,,,,11.485664,2419.551,193.47684,235,68
Bobcat_education_Rodrick,2017,water,0.0,Bobcat,11088.0,Education,,,,11.485664,2419.551,193.47684,235,68
Bobcat_education_Rosalva,2016,chilledwater,13.7423,Bobcat,7836.0,Education,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_education_Rosalva,2016,electricity,631294.9228000001,Bobcat,7836.0,Education,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_education_Rosalva,2016,hotwater,581480.3205,Bobcat,7836.0,Education,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_education_Rosalva,2016,water,2572607.3876,Bobcat,7836.0,Education,,,,11.659762,2285.0022,160.28127,225,63
Bobcat_education_Rosalva,2017,chilledwater,67365.8077,Bobcat,7836.0,Education,,,,11.485664,2419.551,193.47684,235,68
Bobcat_education_Rosalva,2017,electricity,508975.9296,Bobcat,7836.0,Education,,,,11.485664,2419.551,193.47684,235,68
Bobcat_education_Rosalva,2017,hotwater,194225.507,Bobcat,7836.0,Education,,,,11.485664,2419.551,193.47684,235,68
